1 _ 1				1 _ 2				1 _ 3				1 _ 4				1 _ 5				1 _ 6			
Время	Сила	Ход	Экст.1	Время	Сила	Ход	Экст.1	Время	Сила	Ход	Экст.1	Время	Сила	Ход	Экст.1	Время	Сила	Ход	Экст.1	Время	Сила	Ход	Экст.1
сек	Н	мм	мм	сек	Н	мм	мм	сек	Н	мм	мм	сек	Н	мм	мм	сек	Н	мм	мм	сек	Н	мм	мм
44,74	183,1603	742,8618	236,8043	44,74	151,9259	742,8618	201,8439	44,74	122,7705	742,8618	188,783	44,74	106,7781	742,8619	183,8468	44,74	98,00911	742,8618	185,1145	44,74	92,30376	742,8618	180,1624
44,76	183,39	743,1952	236,8876	44,76	152,2621	743,1949	201,9863	44,76	123,0804	743,1951	188,8777	44,76	106,9935	743,1952	183,9301	44,76	98,19666	743,1952	185,2887	44,76	92,52151	743,1951	180,2063
44,78	183,5426	743,5285	236,9709	44,78	152,5855	743,5286	202,0976	44,78	123,3943	743,5284	189,0125	44,78	107,3043	743,5285	183,9657	44,78	98,37389	743,5284	185,372	44,78	92,72337	743,5284	180,3328
44,8	183,6411	743,8619	236,9868	44,8	152,8541	743,8618	202,1688	44,8	123,6733	743,8618	189,1549	44,8	107,6325	743,8619	184,0604	44,8	98,57416	743,8619	185,372	44,8	92,94748	743,8619	180,3328
44,82	183,8311	744,1952	237,0974	44,82	153,1895	744,1949	202,2521	44,82	123,9578	744,1951	189,3056	44,82	107,8773	744,1952	184,1399	44,82	98,8706	744,1949	185,3917	44,82	93,10643	744,1952	180,404
44,84	184,0409	744,5283	237,1731	44,84	153,5328	744,5284	202,3392	44,84	124,2852	744,5285	189,3132	44,84	108,0322	744,5285	184,199	44,84	99,11696	744,5284	185,5462	44,84	93,27968	744,5283	180,5229
44,86	184,1768	744,8619	237,236	44,86	153,7991	744,8617	202,4225	44,86	124,6142	744,8616	189,3412	44,86	108,2587	744,862	184,2232	44,86	99,31008	744,8618	185,6333	44,86	93,43624	744,862	180,6138
44,88	184,296	745,1949	237,2519	44,88	154,1209	745,1951	202,5134	44,88	124,8352	745,1951	189,4124	44,88	108,5186	745,1951	184,4012	44,88	99,53261	745,1951	185,6569	44,88	93,6683	745,1951	180,6698
44,9	184,5209	745,5285	237,47	44,9	154,5294	745,5284	202,624	44,9	125,1165	745,5284	189,551	44,9	108,7284	745,5285	184,4489	44,9	99,76625	745,5286	185,7166	44,9	93,90115	745,5284	180,7009
44,92	184,7839	745,8619	237,5654	44,92	154,767	745,8618	202,6717	44,92	125,4749	745,8618	189,5593	44,92	109,0153	745,8619	184,5557	44,92	100,0436	745,8618	185,7166	44,92	94,08156	745,8619	180,9114
44,94	184,8928	746,1951	237,6321	44,94	155,0523	746,1951	202,7429	44,94	125,7587	746,1952	189,6699	44,94	109,3086	746,1952	184,6549	44,94	100,2661	746,1951	185,8629	44,94	94,29455	746,1951	180,9705
44,96	185,0327	746,5286	237,6245	44,96	155,3543	746,5284	202,7632	44,96	126,044	746,5283	189,7373	44,96	109,4747	746,5285	184,7337	44,96	100,4219	746,5286	185,9341	44,96	94,48051	746,5285	181,0061
44,98	185,3132	746,8618	237,7313	44,98	155,6627	746,8616	202,8618	44,98	126,373	746,8618	189,8486	44,98	109,6686	746,8619	184,7541	44,98	100,6413	746,8619	186,0135	44,98	94,68079	746,8618	181,0932
45	185,4992	747,1952	237,8782	45	156,0148	747,1951	203,0163	45	126,7139	747,1951	189,888	45	109,996	747,1951	184,845	45	100,8606	747,1951	186,0332	45	94,92874	747,1952	181,2795
45,02	185,6319	747,5284	237,8858	45,02	156,2365	747,5284	203,1193	45,02	126,9817	747,5286	189,9751	45,02	110,3409	747,5284	184,9759	45,02	101,1054	747,5286	186,1521	45,02	95,10676	747,5284	181,3272
45,04	185,7861	747,8619	237,9888	45,04	156,517	747,8618	203,1911	45,04	127,2615	747,8618	190,0743	45,04	110,5976	747,8619	185,0116	45,04	101,308	747,8619	186,259	45,04	95,30703	747,8618	181,331
45,06	185,9641	748,1951	238,0842	45,06	156,939	748,1951	203,282	45,06	127,5778	748,1951	190,1531	45,06	110,809	748,1951	185,1025	45,06	101,5194	748,1949	186,374	45,06	95,5526	748,1951	181,434
45,08	186,162	748,5284	238,1751	45,08	157,2204	748,5284	203,3653	45,08	127,9219	748,5286	190,2644	45,08	111,0546	748,5286	185,1184	45,08	101,699	748,5286	186,4255	45,08	95,77513	748,5284	181,5249
45,1	186,3209	748,862	238,2622	45,1	157,4381	748,8619	203,385	45,1	128,2159	748,8617	190,3553	45,1	111,3105	748,8619	185,3085	45,1	101,9049	748,8619	186,4255	45,1	95,93487	748,8619	181,6044
45,12	186,5292	749,1951	238,2819	45,12	157,752	749,195	203,5472	45,12	128,4814	749,1951	190,4227	45,12	111,5672	749,1953	185,435	45,12	102,2005	749,1951	186,505	45,12	96,12163	749,1951	181,6915
45,14	186,7723	749,5285	238,5159	45,14	158,12	749,5284	203,6228	45,14	128,7953	749,5284	190,4621	45,14	111,7825	749,5285	185,4432	45,14	102,4477	749,5283	186,6194	45,14	96,37753	749,5284	181,7672
45,16	186,9496	749,8618	238,5279	45,16	158,4411	749,8616	203,6425	45,16	129,1108	749,8618	190,5651	45,16	112,0377	749,8619	185,5818	45,16	102,6797	749,8619	186,6868	45,16	96,49595	749,8619	181,8263
45,18	187,1467	750,1951	238,5235	45,18	158,7558	750,195	203,7214	45,18	129,416	750,1952	190,7438	45,18	112,3007	750,1952	185,7166	45,18	102,8323	750,1951	186,7269	45,18	96,65251	750,1951	181,9255
45,2	187,3668	750,5284	238,6265	45,2	159,0872	750,5286	203,8205	45,2	129,7371	750,5284	190,7991	45,2	112,5415	750,5284	185,7243	45,2	103,0588	750,5284	186,8852	45,2	96,91159	750,5283	182,0005
45,22	187,5194	750,8618	238,7377	45,22	159,3169	750,8617	203,8962	45,22	130,0677	750,8617	190,7914	45,22	112,8244	750,862	185,8673	45,22	103,3958	750,8619	186,9844	45,22	97,13173	750,8619	182,0958
45,24	187,6783	751,1951	238,7377	45,24	159,6236	751,1951	204,0462	45,24	130,3856	751,1951	190,9339	45,24	113,0772	751,1951	186,0173	45,24	103,635	751,195	187,0753	45,24	97,30101	751,1951	182,1194
45,26	187,9279	751,5284	238,8051	45,26	160,075	751,5283	204,1257	45,26	130,6868	751,5284	191,0248	45,26	113,3148	751,5286	186,0371	45,26	103,8035	751,5286	187,1427	45,26	97,49492	751,5283	182,155
45,28	188,1313	751,8619	238,9717	45,28	160,3166	751,8618	204,1575	45,28	131,0078	751,8618	191,0763	45,28	113,639	751,8619	186,0886	45,28	104,0077	751,8618	187,1707	45,28	97,77307	751,8619	182,183
45,3	188,2696	752,1951	239,0823	45,3	160,5511	752,1951	204,1575	45,3	131,2923	752,1952	191,199	45,3	113,9394	752,1951	186,1916	45,3	104,3177	752,1952	187,2533	45,3	98,05123	752,1951	182,2618
45,32	188,4087	752,5285	239,1618	45,32	160,8849	752,5284	204,2999	45,32	131,6206	752,5284	191,3535	45,32	114,1429	752,5285	186,2672	45,32	104,5346	752,5286	187,4199	45,32	98,26025	752,5286	182,4004
45,34	188,6026	752,8618	239,2604	45,34	161,2178	752,8619	204,3991	45,34	131,9909	752,8619	191,3579	45,34	114,3551	752,8619	186,2907	45,34	104,7238	752,8618	187,4237	45,34	98,44462	752,8618	182,4404
45,36	188,8307	753,1951	239,2762	45,36	161,5922	753,1951	204,4786	45,36	132,3795	753,1951	191,4171	45,36	114,6754	753,1952	186,3778	45,36	104,9749	753,1951	187,4949	45,36	98,65523	753,1951	182,5314
45,38	189,0008	753,5284	239,3716	45,38	161,8226	753,5284	204,5771	45,38	132,7046	753,5284	191,4489	45,38	115,0656	753,5284	186,4452	45,38	105,1752	753,5285	187,5979	45,38	98,89682	753,5284	182,7335
45,4	189,1708	753,8619	239,4466	45,4	162,1445	753,8618	204,6725	45,4	132,9382	753,8617	191,6033	45,4	115,3382	753,862	186,5444	45,4	105,4279	753,8619	187,741	45,4	99,07007	753,8618	182,785
45,42	189,3862	754,1951	239,5261	45,42	162,4902	754,1951	204,8308	45,42	133,2235	754,1952	191,6784	45,42	115,5504	754,1952	186,6436	45,42	105,6759	754,1949	187,741	45,42	99,25445	754,1952	182,7812
45,44	189,5301	754,5284	239,6291	45,44	162,7882	754,5284	204,9217	45,44	133,5374	754,5286	191,7699	45,44	115,7888	754,5284	186,6951	45,44	105,9381	754,5285	187,8319	45,44	99,52068	754,5283	182,8639
45,46	189,6969	754,8619	239,6367	45,46	163,0529	754,8618	204,958	45,46	133,9483	754,8616	191,9403	45,46	116,0598	754,862	186,8254	45,46	106,1869	754,8619	187,9311	45,46	99,72095	754,8619	182,9872
45,48	189,9211	755,1949	239,7003	45,48	163,3779	755,1951	205,0451	45,48	134,24	755,1953	192,0592	45,48	116,3967	755,1953	186,889	45,48	106,4293	755,195	188,0182	45,48	99,90454	755,1949	183,1296
45,5	190,1388	755,5284	239,7957	45,5	163,7355	755,5284	205,1875	45,5	134,4935	755,5284	192,1107	45,5	116,6073	755,5286	187,0079	45,5	106,7011	755,5285	188,0341	45,5	100,1525	755,5284	183,1614
45,52	190,3272	755,8618	239,8669	45,52	164,0137	755,8618	205,2708	45,52	134,8551	755,8616	192,1183	45,52	116,8855	755,8619	186,992	45,52	106,9665	755,8619	188,0856	45,52	100,4394	755,8619	183,2523
45,54	190,479	756,1951	239,8783	45,54	164,3642	756,1951	205,3655	45,54	135,2549	756,1951	192,1857	45,54	117,1668	756,1952	187,0677	45,54	107,2065	756,1952	188,1924	45,54	100,704	756,1951	183,3121
45,56	190,6665	756,5286	240,029	45,56	164,6844	756,5285	205,4965	45,56	135,6586	756,5284	192,2137	45,56	117,3957	756,5285	187,2063	45,56	107,4084	756,5285	188,343	45,56	100,8407	756,5284	183,3515
45,58	190,8859	756,8618	240,0532	45,58	164,9523	756,8617	205,5759	45,58	135,9272	756,8618	192,2963	45,58	117,7049	756,8619	187,3563	45,58	107,6436	756,8618	188,3666	45,58	101,0752	756,8619	183,4386
45,6	191,0607	757,1952	240,1123	45,6	165,2996	757,1951	205,6548	45,6	136,2276	757,1951	192,3835	45,6	117,9743	757,1951	187,4282	45,6	107,9353	757,1951	188,4301	45,6	101,3724	757,1952	183,4939
45,62	191,1926	757,5284	240,1244	45,62	165,6922	757,5285	205,726	45,62	136,594	757,5285	192,5068	45,62	118,293	757,5284	187,4434	45,62	108,1618	757,5285	188,5293	45,62	101,5949	757,5284	183,5969
45,64	191,3746	757,8619	240,2948	45,64	165,9505	757,8618	205,7502	45,64	136,927	757,8617	192,6651	45,64	118,5632	757,862	187,5191	45,64	108,3636	757,8618	188,6285	45,64	101,7992	757,8618	183,712
45,66	191,5463	758,1952	240,3145	45,66	166,204	758,1951	205,829	45,66	137,3251	758,1951	192,7325	45,66	118,8517	758,1951	187,5744	45,66	108,6624	758,1951	188,783	45,66	101,9367	758,1951	183,7991
45,68	191,7291	758,5285	240,4054	45,68	166,5449	758,5284	205,9479	45,68	137,6677	758,5285	192,8317	45,68	119,1775	758,5286	187,6698	45,68	108,9025	758,5286	188,9013	45,68	102,1409	758,5283	183,8468
45,7	191,8737	758,8619	240,4054	45,7	166,8692	758,8618	206,0273	45,7	137,9275	758,8617	192,859	45,7	119,4628	758,8619	187,6736	45,7	109,1226	758,8618	189,0043	45,7	102,3873	758,8619	183,9301
45,72	192,0708	759,1951	240,5879	45,72	167,2069	759,1949	206,1303	45,72	138,2152	759,1952	192,9499	45,72	119,7608	759,1953	187,7766	45,72	109,3547	759,1951	189,064	45,72	102,6924	759,1951	183,9733
45,74	192,2758	759,5286	240,6553	45,74	167,5224	759,5284	206,1895	45,74	138,5673	759,5284	193,0135	45,74	120,008	759,5285	187,9387	45,74	109,6137	759,5284	189,1435	45,74	102,9603	759,5284	184,0331
45,76	192,4451	759,8618	240,7462	45,76	167,8141	759,8617	206,3599	45,76	138,8995	759,8618	193,1165	45,76	120,3473	759,8619	187,9387	45,76	109,9102	759,8619	189,2344	45,76	103,1256	759,8618	184,1157
45,78	192,6343	760,1951	240,8492	45,78	168,1638	760,195	206,459	45,78	139,2261	760,1952	193,196	45,78	120,6279	760,1952	187,9546	45,78	110,1804	760,1949	189,3056	45,78	103,3195	760,1952	184,2391
45,8	192,8043	760,5283	240,9166	45,8	168,5429	760,5285	206,5544	45,8	139,602	760,5284	193,2831	45,8	120,856	760,5284	188,1173	45,8	110,4244	760,5286	189,3291	45,8	103,5134	760,5283	184,3459
45,82	192,968	760,8619	241,0037	45,82	168,7789	760,8617	206,55	45,82	140,001	760,8617	193,3422	45,82	121,1731	760,862	188,2757	45,82	110,6429	760,8619	189,3889	45,82	103,8528	760,8618	184,4095
45,84	193,2263	761,1951	241,0196	45,84	169,0944	761,1952	206,7204	45,84	140,3316	761,1952	193,4732	45,84	121,5291	761,1951	188,3507	45,84	110,9727	761,1951	189,4722	45,84	104,1532	761,195	184,4807
45,86	193,4306	761,5284	241,0946	45,86	169,4179	761,5283	206,796	45,86	140,6209	761,5284	193,5444	45,86	121,8168	761,5286	188,3233	45,86	111,2835	761,5286	189,5593	45,86	104,3113	761,5284	184,5557
45,88	193,5816	761,8618	241,1817	45,88	169,7683	761,8618	206,9225	45,88	140,9769	761,8616	193,6156	45,88	122,0822	761,8619	188,3507	45,88	111,5131	761,8618	189,6623	45,88	104,479	761,8619	184,6511
45,9	193,8009	762,195	241,2688	45,9	170,145	762,1951	206,9308	45,9	141,3798	762,1952	193,711	45,9	122,3175	762,1952	188,4658	45,9	111,6967	762,1951	189,5828	45,9	104,7349	762,1951	184,7541
45,92	194,033	762,5285	241,3483	45,92	170,3548	762,5283	206,9823	45,92	141,7406	762,5284	193,7943	45,92	122,6425	762,5286	188,6126	45,92	111,9351	762,5284	189,71	45,92	105,0599	762,5286	184,8132
45,94	194,2325	762,8618	241,4392	45,94	170,6433	762,8618	207,1603	45,94	142,0633	762,8618	193,8019	45,94	123,0224	762,8618	188,7035	45,94	112,2133	762,8618	189,916	45,94	105,2999	762,8618	184,8132
45,96	194,4248	763,1953	241,5466	45,96	170,9787	763,1951	207,2709	45,96	142,4098	763,1951	193,8775	45,96	123,3745	763,1952	188,7271	45,96	112,4851	763,1951	189,9751	45,96	105,5185	763,1951	184,9041
45,98	194,5694	763,5284	241,5504	45,98	171,2894	763,5285	207,3148	45,98	142,7937	763,5285	193,9761	45,98	123,6479	763,5286	188,8103	45,98	112,795	763,5284	190,0031	45,98	105,7275	763,5283	185,0192
46	194,7085	763,8619	241,6217	46	171,5954	763,8618	207,3345	46	143,1568	763,8617	194,0002	46	123,8441	763,862	188,9928	46	113,0597	763,8619	190,1773	46	105,9628	763,8619	185,1699
46,02	194,9906	764,1952	241,7049	46,02	171,9228	764,1951	207,4769	46,02	143,4731	764,1951	194,0791	46,02	124,1287	764,1951	189,0678	46,02	113,3227	764,1951	190,3477	46,02	106,2457	764,1953	185,1699
46,04	195,2195	764,5284	241,792	46,04	172,2455	764,5284	207,564	46,04	143,8499	764,5284	194,1503	46,04	124,5189	764,5285	189,1352	46,04	113,5	764,5285	190,3553	46,04	106,5175	764,5283	185,2805
46,06	195,4492	764,8619	241,792	46,06	172,5181	764,8618	207,5882	46,06	144,1399	764,8617	194,2457	46,06	124,8844	764,8619	189,2064	46,06	113,7749	764,8618	190,3674	46,06	106,7217	764,8619	185,2805
46,08	195,6725	765,195	241,8792	46,08	172,8876	765,195	207,7033	46,08	144,5039	765,1953	194,3251	46,08	125,1888	765,1952	189,3132	46,08	114,0936	765,1951	190,5219	46,08	106,8966	765,1951	185,435
46,1	195,8219	765,5285	241,9821	46,1	173,1976	765,5284	207,7662	46,1	144,9458	765,5283	194,3722	46,1	125,4233	765,5285	189,3336	46,1	114,3718	765,5286	190,6249	46,1	107,1922	765,5285	185,5424
46,12	196,0389	765,8618	242,0495	46,12	173,5099	765,8618	207,8889	46,12	145,3161	765,8618	194,4752	46,12	125,6736	765,8619	189,3927	46,12	114,696	765,8619	190,6287	46,12	107,5141	765,8619	185,6569
46,14	196,2749	766,1951	242,1246	46,14	173,9073	766,1951	208,0282	46,14	145,6586	766,1952	194,5985	46,14	126,0209	766,1952	189,551	46,14	115,0028	766,1951	190,787	46,14	107,7453	766,1951	185,6766
46,16	196,4426	766,5286	242,2435	46,16	174,2212	766,5286	208,0479	46,16	145,9535	766,5283	194,7568	46,16	126,3793	766,5284	189,6661	46,16	115,2651	766,5284	190,918	46,16	107,9798	766,5284	185,7204
46,18	196,6246	766,8618	242,3032	46,18	174,493	766,8617	208,135	46,18	146,3532	766,8618	194,7886	46,18	126,7139	766,862	189,6858	46,18	115,4526	766,8619	190,9218	46,18	108,2087	766,8618	185,7719
46,2	196,8575	767,1952	242,3585	46,2	174,8228	767,1951	208,2856	46,2	146,7538	767,1951	194,9507	46,2	126,9722	767,1951	189,757	46,2	115,7578	767,195	191,0133	46,2	108,5409	767,1952	185,9341
46,22	197,0673	767,5283	242,3706	46,22	175,1073	767,5283	208,3607	46,22	147,0828	767,5286	195,0143	46,22	127,2615	767,5284	189,8956	46,22	116,0844	767,5286	191,1596	46,22	108,854	767,5283	186,0415
46,24	197,2167	767,8619	242,4933	46,24	175,3751	767,8618	208,4516	46,24	147,3959	767,8617	195,0181	46,24	127,5857	767,8619	189,9198	46,24	116,3316	767,8619	191,2549	46,24	109,0908	767,8619	186,1089
46,26	197,4702	768,1951	242,5607	46,26	175,7503	768,1951	208,5508	46,26	147,8092	768,1951	195,1447	46,26	127,9489	768,1952	189,9751	46,26	116,5962	768,1951	191,2587	46,26	109,3117	768,1951	186,1089
46,28	197,6641	768,5284	242,6516	46,28	176,0284	768,5283	208,6417	46,28	148,2224	768,5284	195,3233	46,28	128,2938	768,5287	190,1531	46,28	116,8187	768,5285	191,3535	46,28	109,5001	768,5285	186,259
46,3	197,7531	768,8619	242,7387	46,3	176,355	768,8619	208,7371	46,3	148,5316	768,8617	195,3748	46,3	128,5505	768,8619	190,1614	46,3	117,1486	768,8618	191,433	46,3	109,7624	768,8619	186,3581
46,32	197,9717	769,1951	242,8296	46,32	176,7556	769,1949	208,7491	46,32	148,8662	769,1952	195,371	46,32	128,8939	769,1953	190,2644	46,32	117,4275	769,1951	191,5239	46,32	110,0365	769,1951	186,4217
46,34	198,1846	769,5284	242,9053	46,34	177,0202	769,5284	208,8121	46,34	149,2453	769,5284	195,4498	46,34	129,2793	769,5284	190,3477	46,34	117,7192	769,5283	191,5995	46,34	110,3346	769,5284	186,4535
46,36	198,3547	769,8619	242,925	46,36	177,3079	769,8617	208,8833	46,36	149,645	769,8618	195,5846	46,36	129,621	769,8619	190,4507	46,36	118,0172	769,8619	191,6707	46,36	110,573	769,8618	186,6194
46,38	198,6217	770,1951	242,9924	46,38	177,6465	770,1951	209,0696	46,38	149,9915	770,1951	195,6285	46,38	129,8698	770,1952	190,4507	46,38	118,3208	770,195	191,6943	46,38	110,7248	770,1952	186,6868
46,4	198,8204	770,5283	242,9924	46,4	177,9652	770,5284	209,1529	46,4	150,3619	770,5284	195,6838	46,4	130,1297	770,5285	190,5499	46,4	118,6609	770,5284	191,7699	46,4	111,0482	770,5283	186,6913
46,42	198,9349	770,8619	243,1666	46,42	178,2584	770,8618	209,2279	46,42	150,7457	770,8617	195,8224	46,42	130,5032	770,8621	190,6567	46,42	118,9248	770,8619	191,8608	46,42	111,3812	770,8619	186,8216
46,44	199,1423	771,1951	243,1825	46,44	178,6002	771,1951	209,3271	46,44	151,0676	771,1951	195,9648	46,44	130,7948	771,1951	190,7914	46,44	119,2156	771,1951	191,96	46,44	111,6395	771,1951	186,8814
46,46	199,3521	771,5286	243,3567	46,46	178,93	771,5283	209,355	46,46	151,5174	771,5284	195,9807	46,46	131,1263	771,5286	190,7953	46,46	119,5256	771,5286	192,0471	46,46	111,9018	771,5284	186,9246
46,48	199,5699	771,8619	243,4521	46,48	179,2693	771,8618	209,5216	46,48	151,9195	771,8618	196,0049	46,48	131,5157	771,8619	190,9256	46,48	119,8109	771,8618	192,126	46,48	112,1688	771,8619	187,0117
46,5	199,7646	772,1951	243,4635	46,5	179,5769	772,1951	209,6284	46,5	152,2764	772,1952	196,1314	46,5	131,8447	772,1951	191,0172	46,5	120,1018	772,1952	192,2887	46,5	112,4605	772,1951	187,0874
46,52	199,9442	772,5245	243,5589	46,52	179,8256	772,5284	209,6958	46,52	152,6689	772,5284	196,2261	46,52	132,1364	772,5284	191,0845	46,52	120,3354	772,5285	192,3523	46,52	112,6782	772,5286	187,1389
46,54	200,1818	772,8367	243,6384	46,54	180,1284	772,8618	209,7905	46,54	153,0504	772,8618	196,2261	46,54	132,4717	772,8619	191,1596	46,54	120,5889	772,8618	192,2925	46,54	112,9762	772,8618	187,2298
46,56	200,3487	773,1296	243,7255	46,56	180,5218	773,1949	209,8897	46,56	153,4899	773,1951	196,3654	46,56	132,9025	773,1952	191,2861	46,56	120,9267	773,1951	192,4076	46,56	113,2639	773,1952	187,3646
				46,58	180,8326	773,5284	209,8821	46,58	153,8237	773,5284	196,448	46,58	133,2434	773,5284	191,3579	46,58	121,2867	773,5285	192,55	46,58	113,5111	773,5283	187,4911
				46,6	181,0535	773,8618	209,945	46,6	154,163	773,8616	196,4881	46,6	133,5168	773,862	191,4171	46,6	121,5879	773,8619	192,6568	46,6	113,7344	773,8618	187,4949
				46,62	181,392	774,1951	210,1154	46,62	154,5111	774,1952	196,5752	46,62	133,8601	774,1951	191,5239	46,62	121,8422	774,1951	192,7287	46,62	113,98	774,1952	187,5668
				46,64	181,7218	774,5283	210,2184	46,64	154,926	774,5286	196,6623	46,64	134,1971	774,5285	191,6784	46,64	122,1442	774,5285	192,756	46,64	114,2844	774,5283	187,6971
				46,66	182,027	774,8618	210,2146	46,66	155,3194	774,8616	196,7099	46,66	134,5475	774,8619	191,6784	46,66	122,4144	774,8618	192,9067	46,66	114,5403	774,8619	187,8281
				46,68	182,3775	775,195	210,2858	46,68	155,6555	775,1952	196,7971	46,68	134,8726	775,1953	191,7063	46,68	122,7816	775,1951	192,9067	46,68	114,8486	775,195	187,8319
				46,7	182,7168	775,5284	210,4403	46,7	156,0307	775,5284	196,8683	46,7	135,2922	775,5286	191,8888	46,7	123,0947	775,5284	192,9347	46,7	115,1292	775,5284	187,8319
				46,72	182,941	775,8618	210,5236	46,72	156,455	775,8618	197,0069	46,72	135,6061	775,8619	191,9403	46,72	123,3888	775,8619	193,1051	46,72	115,42	775,8619	187,9628
				46,74	183,2549	776,1951	210,4562	46,74	156,8627	776,1951	197,0507	46,74	135,8898	776,1952	191,9441	46,74	123,6645	776,1951	193,271	46,74	115,7101	776,1951	188,0856
				46,76	183,6697	776,5285	210,6342	46,76	157,2116	776,5284	197,1257	46,76	136,3047	776,5284	192,0547	46,76	123,9284	776,5286	193,2513	46,76	115,9954	776,5284	188,0894
				46,78	183,9646	776,8618	210,8129	46,78	157,6376	776,8618	197,2446	46,78	136,6281	776,862	192,1819	46,78	124,2987	776,8619	193,2513	46,78	116,3626	776,8619	188,1129
				46,8	184,2761	777,1951	210,8364	46,8	158,0421	777,1951	197,3038	46,8	137,0001	777,1951	192,2925	46,8	124,6564	777,195	193,3664	46,8	116,6129	777,1952	188,2045
				46,82	184,5741	777,5283	210,9038	46,82	158,4236	777,5285	197,4068	46,82	137,2925	777,5285	192,2963	46,82	124,9878	777,5286	193,5368	46,82	116,81	777,5284	188,343
				46,84	184,8753	777,8618	210,9992	46,84	158,8289	777,8617	197,4386	46,84	137,6915	777,8619	192,3167	46,84	125,2572	777,8618	193,5527	46,84	117,0842	777,8619	188,3786
				46,86	185,2012	778,1951	211,0825	46,86	159,1754	778,1951	197,5142	46,86	138,0889	778,1951	192,4947	46,86	125,556	778,1952	193,6474	46,86	117,4029	778,1951	188,4658
				46,88	185,4634	778,5284	211,1022	46,88	159,5402	778,5284	197,6922	46,88	138,4004	778,5286	192,5538	46,88	125,8993	778,5284	193,7269	46,88	117,7255	778,5284	188,6044
				46,9	185,7241	778,8619	211,2567	46,9	159,9272	778,8618	197,7914	46,9	138,8232	778,8619	192,6651	46,9	126,1894	778,8618	193,8019	46,9	117,9544	778,8619	188,6915
				46,92	186,0555	779,1949	211,427	46,92	160,3603	779,1952	197,8862	46,92	139,1387	779,1953	192,7325	46,92	126,4668	779,1951	193,8775	46,92	118,2826	779,1952	188,8142
				46,94	186,3861	779,5286	211,4506	46,94	160,7235	779,5284	197,9892	46,94	139,4868	779,5285	192,7598	46,94	126,7958	779,5284	193,9882	46,94	118,5671	779,5283	188,8739
				46,96	186,7231	779,8618	211,5142	46,96	161,0867	779,8618	198,0648	46,96	139,8055	779,8619	192,8272	46,96	127,1772	779,8619	194,0676	46,96	118,8771	779,8619	188,9172
